City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description,Date
546,Enshi,CN,30.3,109.48,56.84,83,58,1.45,light rain,2020-09-17 19:25:58
547,Codrington,AU,-38.27,141.97,46.44,88,100,8.93,overcast clouds,2020-09-17 19:25:58
548,Locri,IT,38.24,16.26,78.8,54,20,8.05,few clouds,2020-09-17 19:25:59
549,Krasnoye-na-Volge,RU,57.51,41.24,59.0,100,75,8.95,light rain,2020-09-17 19:25:59
550,Ancud,CL,-41.87,-73.82,54.0,69,100,4.0,light rain,2020-09-17 19:25:59
551,Rājpīpla,IN,21.87,73.5,78.33,90,100,5.75,overcast clouds,2020-09-17 19:26:00
552,Hamilton,US,39.18,-84.53,82.0,36,1,10.29,clear sky,2020-09-17 19:26:00
553,Vrises,GR,35.49,23.89,77.0,88,20,4.83,few clouds,2020-09-17 19:26:00
554,Torres,BR,-29.34,-49.73,64.53,86,100,5.28,light rain,2020-09-17 19:26:00
555,Louis Trichardt,ZA,-23.04,29.9,65.1,76,66,12.01,broken clouds,2020-09-17 19:26:01
556,Alta Floresta,BR,-9.88,-56.09,98.6,27,64,6.93,smoke,2020-09-17 19:26:01
557,Keelung,TW,25.13,121.74,84.0,83,20,2.24,few clouds,2020-09-17 19:26:01
558,Mehamn,NO,71.04,27.85,44.6,75,100,10.29,light rain,2020-09-17 19:26:01
